ensembl_gene_id,SRR28352555,SRR28352556,SRR28352557,SRR28352561,SRR8327813,SRR8327814,SRR8327817,SRR8327818
ENSMUSG00000083373,0.5268772972762772,-0.30910954319240047,-0.30910954319240047,0.09134178910852354,-0.7372787561811379,-0.7372787561811379,-0.7372787561811379,2.2118362685434136
ENSMUSG00000047215,0.016934064746051452,-0.010182249538263632,0.00955525764069563,-0.016307072848482287,-0.7637218263037081,-0.7637218263037081,-0.7637218263037081,2.2911654789111235
ENSMUSG00000028669,0.008807643004368869,0.011938745458233471,-0.018915207319911486,-0.0018311811426896878,1.4748255931675356,0.5501602621003273,-2.1241016834953466,0.09911582822748335
ENSMUSG00000082016,0.5864176784698157,-0.24521778109277456,-0.24521778109277456,-0.09598211628426705,1.7305424434057466,-1.2266682284056738,-1.2266682284056738,0.7227940134056013
ENSMUSG00000112683,0.026051449115625788,-0.07719233856569302,0.02972848956539081,0.02141239988467606,-1.2728234531823146,1.778640722075571,-1.2728234531823146,0.7670061842890591
ENSMUSG00000061983,0.04483032158319528,-0.007905132568455393,0.037159690080555294,-0.07408487909529578,0.6018348591046492,0.16771181275378497,-2.160248603204645,1.3907019313462108
ENSMUSG00000062328,0.014120565026424385,9.238138868479237e-5,0.018584663200557135,-0.032797609615666905,-1.3201978533013563,1.2046772041510845,-1.3201978533013563,1.4357185024516266
ENSMUSG00000028293,-0.019403367996951193,0.021169790732449085,0.03200446831660101,-0.033770891052098455,-1.1218438719025075,2.112519373390053,-1.1218438719025075,0.13116837041496215
ENSMUSG00000109509,-7.383778784708201e-17,-7.383778784708201e-17,-7.383778784708201e-17,-7.383778784708201e-17,-1.2424024862551712,-1.2424024862551712,1.8849537482521719,0.5998512242581704
ENSMUSG00000024846,0.017087926744889844,0.08254246931787304,-0.08189766947816426,-0.017732726584597444,1.7334698205751238,-1.2824882341663915,-1.2824882341663915,0.83150664775766
ENSMUSG00000067288,0.028959014717680653,-0.01429687172771475,0.00578291572495512,-0.020445058714919837,-2.188913560578819,0.42838915714531195,0.3934754931896632,1.3670489102438441
ENSMUSG00000110057,0.05393461089708048,0.05937710216840415,-0.10789738745654864,-0.0054143256089356885,1.738930035669293,-1.2808396283001733,-1.2808396283001733,0.8227492209310537
ENSMUSG00000083344,-0.06811090515099126,0.10063678035898974,-0.06811090515099126,0.03558502994299308,2.072816651779649,-1.1474782683944482,-1.1474782683944482,0.22213988500924714
ENSMUSG00000074280,-0.31385790695250343,-0.31385790695250343,0.5666884044936482,0.061027409411358875,1.3129681187150941,-1.2722829650416716,-1.2722829650416716,1.2315978113682484
ENSMUSG00000100755,0.01525848453065823,-0.02007559617307237,-0.024631887197331618,0.029448998839745756,-1.3082882548901362,1.5834405256009623,-1.3082882548901362,1.0331359841793095
ENSMUSG00000057863,0.021194635454907216,0.006593335318197164,0.014746153771145522,-0.04253412454424811,-0.7636251651691602,-0.7636251651691602,-0.7636251651691602,2.290875495507481
ENSMUSG00000075268,0.019700532414797838,0.16447556025348967,-0.10155325189875718,-0.0826228407695296,1.8062504516313111,-1.2610429949780955,-1.2610429949780955,0.7158355383248791
ENSMUSG00000031012,-0.01166689312591985,-0.053709260575695604,0.1040014294211458,-0.03862527571952975,-0.44619310581016414,-1.7141817094842855,1.9501167431696276,0.21025807212482162
ENSMUSG00000021000,-0.003550999172989313,-0.007824529449119755,-0.0030865714097226354,0.0144621000318329,-1.700173681814641,-0.263622198022309,2.0093640336232306,-0.045568153786281304
ENSMUSG00000110360,0.019843678595279447,-0.0023040208762761345,0.06353273073338565,-0.08107238845238926,1.0737505181507905,-1.968904451471754,1.3304180008901496,-0.43526406756918606
